link,price,title,location,post-date,bedrooms,bathrooms,receptions,type,postcode
https://www.zoopla.co.uk//to-rent/details/59663204/,455,Studio to rent,"Bridge Road, Alum Rock, Birmingham B8",Listed on 9th Sep 2021,,1.0,,studio,B8
https://www.zoopla.co.uk//to-rent/details/56623786/,433,5 bed property to rent,"Warwards Lane, Selly Oak, Birmingham B29",Listed on 9th Sep 2021,5.0,2.0,1.0,property,B29
https://www.zoopla.co.uk//to-rent/details/58488959/,368,4 bed terraced house to rent,"Warwards Lane, Selly Oak B29",Listed on 9th Sep 2021,4.0,1.0,,terraced house,B29
https://www.zoopla.co.uk//to-rent/details/52556371/,900,3 bed semi-detached house to rent,"Gibbins Road, Birmingham B29",Listed on 8th Sep 2021,3.0,1.0,2.0,semi-detached house,B29
https://www.zoopla.co.uk//to-rent/details/59654128/,65,Room to rent,"Carnegie Centre, Hockley B19",Listed on 8th Sep 2021,1.0,1.0,,room,B19
https://www.zoopla.co.uk//to-rent/details/59654058/,65,6 bed shared accommodation to rent,"Birmingham, Handsworth B21",Listed on 8th Sep 2021,6.0,2.0,,shared accommodation,B21
https://www.zoopla.co.uk//to-rent/details/49078520/,1600,5 bed semi-detached house to rent,"Robin Hood Lane, Hall Green, Birmingham, West Midlands B28",Listed on 8th Sep 2021,5.0,2.0,2.0,semi-detached house,B28
https://www.zoopla.co.uk//to-rent/details/59646710/,1450,1 bed flat to rent,"Crocketts Lane, Smethwick B66",Listed on 7th Sep 2021,1.0,1.0,,flat,B66
https://www.zoopla.co.uk//to-rent/details/59645058/,1050,2 bed flat to rent,"Gilldown Place, Edgbaston, Birmingham B15",Listed on 7th Sep 2021,2.0,,,flat,B15
https://www.zoopla.co.uk//to-rent/details/59639876/,1500,6 bed property to rent,"Nineveh Road, Handsworth, Birmingham B21",Listed on 7th Sep 2021,6.0,2.0,1.0,property,B21
https://www.zoopla.co.uk//to-rent/details/50141544/,373,3 bed property to rent,"Winnie Road, Selly Oak, Birmingham B29",Listed on 7th Sep 2021,3.0,1.0,1.0,property,B29
https://www.zoopla.co.uk//to-rent/details/57770553/,43,Room to rent,"Sherwood Road, Hall Green, Birmingham B28",Listed on 7th Sep 2021,1.0,2.0,1.0,room,B28
https://www.zoopla.co.uk//to-rent/details/57211344/,43,Room to rent,"Westfield Road, Kings Heath, Birmingham B14",Listed on 7th Sep 2021,1.0,1.0,1.0,room,B14
https://www.zoopla.co.uk//to-rent/details/59636956/,375,Room to rent,"Overton Grove, Birmingham B27",Listed on 6th Sep 2021,1.0,1.0,1.0,room,B27
https://www.zoopla.co.uk//to-rent/details/57680047/,750,3 bed end terrace house to rent,"Winslow Avenue, Ward End B8",Listed on 6th Sep 2021,3.0,1.0,1.0,end terrace house,B8
https://www.zoopla.co.uk//to-rent/details/56097229/,1000,2 bed flat to rent,"Upper Marshall Street, Birmingham B1",Listed on 6th Sep 2021,2.0,,,flat,B1
https://www.zoopla.co.uk//to-rent/details/52113935/,1000,3 bed terraced house to rent,"Lount Walk, Birmingham B19",Listed on 4th Sep 2021,3.0,1.0,1.0,terraced house,B19
https://www.zoopla.co.uk//to-rent/details/59612989/,1160,4 bed end terrace house to rent,"Sandhurst Road, Moseley, Birmingham B13",Listed on 3rd Sep 2021,4.0,1.0,2.0,end terrace house,B13
https://www.zoopla.co.uk//to-rent/details/55078627/,400,Terraced house to rent,"Court Lane, Erdington, Birmingham B23",Listed on 2nd Sep 2021,,2.0,1.0,terraced house,B23
https://www.zoopla.co.uk//to-rent/details/59604357/,800,2 bed flat to rent,"Boundary Drive, Moseley, Birmingham B13",Listed on 2nd Sep 2021,2.0,1.0,1.0,flat,B13
https://www.zoopla.co.uk//to-rent/details/59603582/,1605,2 bed flat to rent,"Landrow Place, 86 Lionel Street, Birmingham B3",Listed on 2nd Sep 2021,2.0,2.0,,flat,B3
https://www.zoopla.co.uk//to-rent/details/53145261/,375,Room to rent,"Gresley Grove, Erdington, Birmingham, West Midlands B23",Listed on 2nd Sep 2021,1.0,1.0,,room,B23
https://www.zoopla.co.uk//to-rent/details/59603220/,994,1 bed flat to rent,"Landrow Place, 86 Lionel Street, Birmingham B3",Listed on 2nd Sep 2021,1.0,2.0,,flat,B3
https://www.zoopla.co.uk//to-rent/details/59602255/,628,1 bed property to rent,"Dawlish Road, Selly Oak, Birmingham B29",Listed on 2nd Sep 2021,1.0,1.0,,property,B29
https://www.zoopla.co.uk//to-rent/details/59597193/,2167,4 bed semi-detached house to rent,"24 Underwood Close, Edgbaston, Birmingham B15",Listed on 1st Sep 2021,4.0,4.0,2.0,semi-detached house,B15
https://www.zoopla.co.uk//to-rent/details/59592268/,1170,3 bed terraced house to rent,"33 Lottie Road, Selly Oak, Birmingham B29",Listed on 1st Sep 2021,3.0,1.0,1.0,terraced house,B29
https://www.zoopla.co.uk//to-rent/details/50788695/,775,3 bed terraced house to rent,"Greenfinch Road, Smiths Wood, Birmingham B36",Listed on 1st Sep 2021,3.0,1.0,1.0,terraced house,B36
https://www.zoopla.co.uk//to-rent/details/55183453/,43,Room to rent,"Coventry Road, Small Heath, Birmingham B10",Listed on 1st Sep 2021,1.0,2.0,1.0,room,B10
